"Species","Agei","Estimate","Est.Error","Q2.5","Q97.5"
"Acanthurus achilles",23.1,20.1778375797141,0.800365966304001,18.6083750335222,21.7263653036561
"Acanthurus achilles",23.2,20.1778382817967,0.80036693728755,18.6083750419633,21.7263655354526
"Acanthurus achilles",23.3,20.1778389500975,0.800367865577981,18.6083750497525,21.7263657524095
"Acanthurus achilles",23.4,20.1778395862921,0.800368753108337,18.6083750569403,21.7263659554772
"Acanthurus achilles",23.5,20.1778401919702,0.800369601721593,18.6083750635729,21.7263661455454
"Acanthurus achilles",23.6,20.1778407686406,0.800370413174973,18.6083750696934,21.7263663234464
"Acanthurus achilles",23.7,20.1778413177352,0.800371189144046,18.6083750753412,21.7263664899595
"Acanthurus achilles",23.8,20.1778418406132,0.80037193122663,18.6083750805528,21.7263666458139
"Acanthurus achilles",23.9,20.1778423385646,0.800372640946498,18.608375085362,21.7263667916921
"Acanthurus achilles",24,20.1778428128143,0.800373319756907,18.6083750897998,21.7263669282331
"Acanthurus achilles",24.1,20.1778432645249,0.800373969043949,18.6083750938949,21.7263670560346
"Acanthurus achilles",24.2,20.1778436948006,0.800374590129747,18.6083750976738,21.7263671756564
"Acanthurus achilles",24.3,20.1778441046895,0.800375184275486,18.6083751011608,21.726367287622
"Acanthurus achilles",24.4,20.1778444951873,0.800375752684304,18.6083751043786,21.7263673924218
"Acanthurus achilles",24.5,20.1778448672394,0.800376296504034,18.6083751073478,21.7263674905146
"Acanthurus achilles",24.6,20.1778452217437,0.800376816829825,18.6083751100878,21.7263675823297
"Acanthurus achilles",24.7,20.1778455595532,0.800377314706621,18.6083751126162,21.7263700637114
"Acanthurus achilles",24.8,20.1778458814782,0.800377791131532,18.6083751149494,21.7263754202954
"Acanthurus achilles",24.9,20.1778461882883,0.800378247056085,18.6083751171023,21.7263805210964
"Acanthurus achilles",25,20.177846480715,0.800378683388366,18.6083751190891,21.7263853783293
"Acanthurus achilles",25.1,20.1778467594531,0.800379100995061,18.6083751209224,21.7263900036258
"Acanthurus achilles",25.2,20.1778470251629,0.800379500703393,18.6083751226141,21.7263944080619
"Acanthurus achilles",25.3,20.1778472784719,0.800379883302976,18.6083751241752,21.7263986021846
"Acanthurus achilles",25.4,20.1778475199766,0.800380249547569,18.6083751256157,21.7264025960374
"Acanthurus achilles",25.5,20.1778477502437,0.800380600156753,18.6083751269451,21.726406399184
"Acanthurus achilles",25.6,20.177847969812,0.800380935817522,18.6083751281717,21.7264100207312
"Acanthurus achilles",25.7,20.1778481791938,0.800381257185804,18.6083751293036,21.7264134693511
"Acanthurus achilles",25.8,20.177848378876,0.800381564887905,18.6083751303482,21.7264167533015
"Acanthurus achilles",25.9,20.1778485693216,0.800381859521883,18.608375131312,21.7264198804459
"Acanthurus achilles",26,20.1778487509708,0.80038214165886,18.6083751322015,21.7264228582723
"Acanthurus achilles",26.1,20.1778489242421,0.800382411844273,18.6083751330222,21.7264256939109
"Acanthurus achilles",26.2,20.1778490895338,0.800382670599055,18.6083751337796,21.7264283941515
"Acanthurus achilles",26.3,20.1778492472244,0.800382918420774,18.6083751344785,21.7264309654597
"Acanthurus achilles",26.4,20.177849397674,0.800383155784707,18.6083751351234,21.7264334139923
"Acanthurus achilles",26.5,20.1778495412252,0.80038338314487,18.6083751357186,21.726435745612
"Acanthurus achilles",26.6,20.1778496782038,0.800383600934995,18.6083751362678,21.7264379659016
"Acanthurus achilles",26.7,20.1778498089198,0.800383809569461,18.6083751367745,21.7264400801772
"Acanthurus achilles",26.8,20.1778499336682,0.800384009444185,18.6083751372422,21.7264420935012
"Acanthurus achilles",26.9,20.1778500527296,0.800384200937465,18.6083751376737,21.7264440106939
"Acanthurus achilles",27,20.1778501663711,0.800384384410791,18.6083751380719,21.7264458363459
"Acanthurus pyroferus",0,4.89500186055111,0.559831348993032,3.79055180281049,6.01509486278862
"Acanthurus pyroferus",0.1,5.81596675020438,0.623662140999247,4.59610528036283,7.07357700221305
"Acanthurus pyroferus",0.2,6.68359764890889,0.686755593841829,5.35052981198163,8.0742044382662
"Acanthurus pyroferus",0.3,7.50107820037585,0.744883441819056,6.06718678301591,9.01868616622731
"Acanthurus pyroferus",0.4,8.27139553357787,0.796285454985573,6.7407377850317,9.90154231958088
"Acanthurus pyroferus",0.5,8.99735286159009,0.840430337412983,7.37989088808009,10.7176379628361
"Acanthurus pyroferus",0.6,9.6815812364184,0.8773978204106,7.99039395914592,11.4812491281752
"Acanthurus pyroferus",0.7,10.3265505193737,0.907569086362318,8.57267309337724,12.1824160655166
"Acanthurus pyroferus",0.8,10.9345796220787,0.931467362726385,9.13083448754557,12.8298442616545
"Acanthurus pyroferus",0.9,11.5078460690834,0.949673485591706,9.66620619817813,13.4436228263025
"Acanthurus pyroferus",1,12.0483949292835,0.962780272237226,10.174172336081,14.006926397549
"Acanthurus pyroferus",1.1,12.5581471598569,0.9713677257902,10.6575812275427,14.5235225260824
"Acanthurus pyroferus",1.2,13.0389074032267,0.975989781832944,11.1203077260423,14.994946668051
"Acanthurus pyroferus",1.3,13.4923712746068,0.977167610010062,11.5736549872996,15.4456472698372
"Acanthurus pyroferus",1.4,13.9201321749618,0.97538669868789,11.994918941492,15.8641140469523
"Acanthurus pyroferus",1.5,14.3236876617006,0.971096133776898,12.399152411729,16.257383095785
"Acanthurus pyroferus",1.6,14.7044454071018,0.964709136798108,12.7830684013507,16.6160593167781
"Acanthurus pyroferus",1.7,15.0637287723294,0.956604300351422,13.1505142854186,16.9583514380917
"Acanthurus pyroferus",1.8,15.4027820229138,0.947127178246335,13.5062553138678,17.2704405941754
"Acanthurus pyroferus",1.9,15.7227752097466,0.936592019798738,13.8427091209243,17.5678255348736
"Acanthurus pyroferus",2,16.0248087379405,0.925283519788707,14.1651545962281,17.8393468235632
"Acanthurus pyroferus",2.1,16.309917644341,0.913458507844574,14.4608214176987,18.0961672809769
"Acanthurus pyroferus",2.2,16.5790756030267,0.901347535357543,14.7511859518291,18.3363569291248
"Acanthurus pyroferus",2.3,16.8331986767873,0.889156341323471,15.0226623703242,18.565927440267
"Acanthurus pyroferus",2.4,17.0731488313284,0.877067194799667,15.2805477964448,18.7748742602307
"Acanthurus pyroferus",2.5,17.2997372277933,0.865240123304243,15.531233391796,18.9877072125899
"Acanthurus pyroferus",2.6,17.5137273081242,0.853814044784401,15.767824963832,19.1770706515493
"Acanthurus pyroferus",2.7,17.715837686791,0.84290782640779,15.9887216051836,19.3554244775286
"Acanthurus pyroferus",2.8,17.9067448614948,0.832621296677165,16.1979779798365,19.5212228395032
"Acanthurus pyroferus",2.9,18.0870857545959,0.823036238328689,16.4060993240765,19.6801140602198
"Acanthurus pyroferus",3,18.2574600962236,0.814217388194401,16.5933487202215,19.8340033182756
"Acanthurus pyroferus",3.1,18.4184326592843,0.806213466796826,16.7732197011205,19.9847455682543
"Acanthurus pyroferus",3.2,18.5705353558999,0.799058255143966,16.9442764471901,20.1234312036921
"Acanthurus pyroferus",3.3,18.7142692041693,0.792771729426993,17.094714713886,20.2482054372242
"Acanthurus pyroferus",3.4,18.850106173553,0.787361256679736,17.2382627547903,20.3700379776085
"Acanthurus pyroferus",3.5,18.9784909166287,0.782822846644697,17.3784101091216,20.4845617373652
"Acanthurus pyroferus",3.6,19.0998423944525,0.779142447844697,17.5043645064853,20.5963929804701
"Acanthurus pyroferus",3.7,19.2145554022811,0.776297269856672,17.6318317757698,20.6989022648808
"Acanthurus pyroferus",3.8,19.3230020019669,0.774257109540871,17.7328555657204,20.8044951449594
"Acanthurus pyroferus",3.9,19.4255328669219,0.772985656786815,17.8415605056117,20.903936933829
"Acanthurus pyroferus",4,19.5224785451613,0.772441755237951,17.939359901174,20.9951871154538
"Acanthurus pyroferus",4.1,19.6141506455769,0.772580595256542,18.029661260665,21.0852969587867
"Acanthurus pyroferus",4.2,19.7008429522552,0.773354819712662,18.1096039665874,21.1736085448043
"Acanthurus pyroferus",4.3,19.7828324713439,0.774715527540458,18.1905503016119,21.2527621298757
"Acanthurus pyroferus",4.4,19.8603804146756,0.776613164884481,18.2608943698996,21.3301180842268
"Acanthurus pyroferus",4.5,19.9337331240898,0.778998298579975,18.326397941523,21.4060828874095
"Acanthurus pyroferus",4.6,20.0031229401372,0.781822271281539,18.3895619252316,21.4777393293335
"Acanthurus pyroferus",4.7,20.0687690186149,0.785037741495914,18.4437428951021,21.5441089367705
"Acanthurus pyroferus",4.8,20.1308780981605,0.788599114925757,18.4978625788319,21.6088895759835
"Acanthurus pyroferus",4.9,20.1896452219263,0.792462875837318,18.5447366319929,21.6693083838045
"Acanthurus pyroferus",5,20.2452544161615,0.796587828655131,18.5874359453877,21.7367068643356
"Acanthurus pyroferus",5.1,20.2978793283524,0.80093526074889,18.6294567051131,21.792123968679
"Acanthurus pyroferus",5.2,20.3476838274001,0.805469037533055,18.6663179681219,21.8447792852515
"Acanthurus pyroferus",5.3,20.3948225681608,0.810155640682429,18.6983802561041,21.8971096841921
"Acanthurus pyroferus",5.4,20.439441522524,0.81496415960827,18.7369662783895,21.9505728244988
"Acanthurus pyroferus",5.5,20.4816784790702,0.819866245457406,18.768459295476,21.9996151327607
"Acanthurus pyroferus",5.6,20.5216635132186,0.824836035890665,18.7943856636361,22.0454146405099
"Acanthurus pyroferus",5.7,20.5595194296571,0.82985005784534,18.8226731832087,22.0931815571644
"Acanthurus pyroferus",5.8,20.5953621787344,0.834887114448117,18.8421608180673,22.1365044374723
"Acanthurus pyroferus",5.9,20.6293012483887,0.839928161260722,18.8644053219833,22.1836005338312
"Acanthurus pyroferus",6,20.6614400330899,0.844956176136446,18.8880055939488,22.2283129258963
"Acanthurus pyroferus",6.1,20.6918761811806,0.849956026155959,18.9080206858876,22.2676871651279
"Acanthurus pyroferus",6.2,20.7207019219145,0.854914334400516,18.926937727563,22.3070266434077
"Acanthurus pyroferus",6.3,20.7480043734114,0.859819348709018,18.9410944893953,22.3414951090312
"Acanthurus pyroferus",6.4,20.7738658326713,0.864660814047024,18.9560138247231,22.3788930015204
"Acanthurus pyroferus",6.5,20.7983640487219,0.869429849683061,18.9744817124953,22.4105526947208
"Acanthurus pyroferus",6.6,20.8215724799048,0.874118832011367,18.9916499620936,22.4431374954843
"Acanthurus pyroferus",6.7,20.8435605362478,0.878721283571036,19.0082355774183,22.4698824846499
"Acanthurus pyroferus",6.8,20.8643938078075,0.883231768580144,19.022903855114,22.495518015342
"Acanthurus pyroferus",6.9,20.8841342798181,0.887645795121058,19.0357385438627,22.5231442308179
"Acanthurus pyroferus",7,20.9028405354269,0.891959723971915,19.0454065126354,22.5558281709503
"Acanthurus pyroferus",7.1,20.9205679467512,0.89617068397198,19.0538922714415,22.5799063549451
"Acanthurus pyroferus",7.2,20.9373688549471,0.900276493729283,19.0608350416536,22.6038919139131
"Acanthurus pyroferus",7.3,20.9532927399377,0.904275589422164,19.0674307951942,22.6251661749608
"Acanthurus pyroferus",7.4,20.9683863804095,0.908166958407692,19.0745371437218,22.6475253511703
"Acanthurus pyroferus",7.5,20.9826940046489,0.911950078325628,19.0810255152469,22.6654195198472
"Acanthurus pyroferus",7.6,20.996257432757,0.915624861373511,19.0870724416247,22.6894529125836
"Acanthurus pyroferus",7.7,21.009116210747,0.919191603424036,19.0916854169751,22.7049966089549
"Acanthurus pyroferus",7.8,21.0213077369984,0.922650937658063,19.0976055341032,22.7251965382866
"Acanthurus pyroferus",7.9,21.0328673815165,0.926003792393611,19.1018987983514,22.7429471431625
"Acanthurus pyroferus",8,21.0438285984139,0.929251352801834,19.1070257001234,22.760423762654
"Acanthurus pyroferus",8.1,21.0542230320106,0.932395026213966,19.1112831191707,22.7760237309652
"Acanthurus pyroferus",8.2,21.0640806169222,0.935436410737901,19.1152445283326,22.7930004821256
"Acanthurus pyroferus",8.3,21.0734296724856,0.938377266918692,19.1190575806652,22.8117740534558
"Acanthurus pyroferus",8.4,21.0822969918509,0.941219492193306,19.1223254031685,22.8282315417755
"Acanthurus pyroferus",8.5,21.0907079260459,0.943965097906077,19.124184539775,22.840562320615
"Acanthurus pyroferus",8.6,21.0986864633064,0.946616188667201,19.1268663971286,22.8559912174499
"Acanthurus pyroferus",8.7,21.1062553039427,0.949174943852085,19.1286891996588,22.8691779630442
"Acanthurus pyroferus",8.8,21.113435931001,0.9516436010542,19.132451208731,22.8811715223576
"Acanthurus pyroferus",8.9,21.1202486769606,0.9540244413183,19.1365317838699,22.8935079863802
"Acanthurus pyroferus",9,21.126712786695,0.956319775994308,19.1388395125874,22.9032287787169
"Acanthurus pyroferus",9.1,21.1328464769105,0.95853193506482,19.1410900894996,22.9142408300145
"Acanthurus pyroferus",9.2,21.1386669922642,0.960663256811062,19.1430917051483,22.9227000105433
"Acanthurus pyroferus",9.3,21.1441906583516,0.962716078693216,19.1450152091171,22.9306531807031
"Acanthurus pyroferus",9.4,21.1494329317416,0.964692729331362,19.148538108642,22.9381189808285
"Acanthurus pyroferus",9.5,21.1544084472271,0.966595521482847,19.1503055691805,22.9486980913976
"Acanthurus pyroferus",9.6,21.1591310624517,0.968426745920772,19.1519456255452,22.9591610967343
"Acanthurus pyroferus",9.7,21.1636139000581,0.970188666126479,19.1557743462666,22.9678976846307
"Acanthurus pyroferus",9.8,21.1678693875018,0.971883513716482,19.1566118120993,22.9782503884627
"Acanthurus pyroferus",9.9,21.1719092946615,0.973513484531244,19.1592003125813,22.985903393331
"Acanthurus pyroferus",10,21.1757447693698,0.975080735319592,19.1598548433416,22.9937657053413
"Acanthurus pyroferus",10.1,21.1793863709833,0.976587380958469,19.1602872063838,23.0007627413207
"Acanthurus pyroferus",10.2,21.182844102102,0.978035492153077,19.1606868371724,23.0081597431435
"Acanthurus pyroferus",10.3,21.1861274385418,0.979427093567456,19.1610562137772,23.0142551969844
"Acanthurus pyroferus",10.4,21.1892453576594,0.980764162340034,19.161397626656,23.0230128886901
"Acanthurus pyroferus",10.5,21.1922063651214,0.982048626942846,19.1622232059343,23.0280207933481
"Acanthurus pyroferus",10.6,21.1950185202058,0.983282366346929,19.1627468958515,23.03450595045
"Acanthurus pyroferus",10.7,21.1976894597163,0.984467209459836,19.1639524146231,23.0412188717873
"Acanthurus pyroferus",10.8,21.2002264205896,0.985604934804403,19.164661599845,23.0471153945111
"Acanthurus pyroferus",10.9,21.2026362612669,0.986697270410791,19.1649885553215,23.0539724552557
"Acanthurus pyroferus",11,21.2049254818989,0.987745893896464,19.1653108883272,23.0580582828605
"Acanthurus pyroferus",11.1,21.2071002434499,0.988752432711174,19.1658589954013,23.0638374614474
"Acanthurus pyroferus",11.2,21.2091663857618,0.989718464526233,19.1661126654028,23.069087882624
"Acanthurus pyroferus",11.3,21.2111294446362,0.990645517749334,19.1669260037413,23.0747746233513
"Acanthurus pyroferus",11.4,21.2129946679882,0.991535072148033,19.1676902557557,23.0795192047424
"Acanthurus pyroferus",11.5,21.2147670311252,0.992388559566657,19.1684083846634,23.0825293962376
"Acanthurus pyroferus",11.6,21.2164512511968,0.993207364722911,19.1690831747444,23.0884152521605
"Acanthurus pyroferus",11.7,21.218051800864,0.993992826071858,19.1697172421504,23.0937046072096
"Acanthurus pyroferus",11.8,21.219572921229,0.994746236726176,19.1703170060307,23.0958213808723
"Acanthurus pyroferus",11.9,21.2210186340671,0.995468845422754,19.1708812692567,23.0980585004117
"Acanthurus pyroferus",12,21.2223927533998,0.99616185752672,19.1714114878409,23.1017797196089
"Acanthurus pyroferus",12.1,21.2236988964443,0.996826436064949,19.1719097160284,23.1040211699385
"Acanthurus pyroferus",12.2,21.2249404939739,0.997463702781923,19.1723778841005,23.1059142218406
"Acanthurus pyroferus",12.3,21.2261208001222,0.998074739211645,19.1728637139292,23.1078802666417
"Acanthurus pyroferus",12.4,21.2272429016613,0.998660587759957,19.1736061312619,23.1097901728709
"Acanthurus pyroferus",12.5,21.2283097267825,0.999222252792301,19.1748364338817,23.112118825355
"Acanthurus pyroferus",12.6,21.2293240534068,0.999760701722509,19.1748750860477,23.1142004067868
"Acanthurus pyroferus",12.7,21.230288517052,1.00027686609874,19.1749108125277,23.1171213486313
"Acanthurus pyroferus",12.8,21.2312056182783,1.0007716426832,19.1749438376583,23.1194941569664
"Acanthurus pyroferus",12.9,21.2320777297378,1.00124589452257,19.1750792918044,23.121544484469
"Acanthurus pyroferus",13,21.2329071028478,1.00170045200673,19.1753604454285,23.1258155175696
"Acanthurus pyroferus",13.1,21.2336958741092,1.00213611391335,19.1756246437847,23.12731897109
"Acanthurus pyroferus",13.2,21.2344460710889,1.0025536484366,19.1758729095995,23.1287874647555
"Acanthurus pyroferus",13.3,21.2351596180844,1.00295379419818,19.1761062038916,23.1303426010127
"Acanthurus pyroferus",13.4,21.2358383414884,1.00333726123949,19.1763254296965,23.1317634399635
"Acanthurus pyroferus",13.5,21.2364839748688,1.00370473199359,19.1765314355666,23.1324211767771
"Acanthurus pyroferus",13.6,21.2370981637796,1.00405686223617,19.1767250188593,23.1335484487893
"Acanthurus pyroferus",13.7,21.2376824703184,1.00439428201463,19.1769069288267,23.1346325415194
"Acanthurus pyroferus",13.8,21.2382383774422,1.00471759655485,19.1770778695192,23.1360255642819
"Acanthurus pyroferus",13.9,21.2387672930562,1.00502738714505,19.1772385025131,23.1380517369659
"Acanthurus pyroferus",14,21.2392705538872,1.00532421199647,19.177389449474,23.1393425573349
"Acanthurus pyroferus",14.1,21.2397494291529,1.00560860708077,19.1775312945654,23.1405746835878
"Acanthurus pyroferus",14.2,21.2402051240383,1.00588108694392,19.1776645867115,23.1419568924852
"Acanthurus pyroferus",14.3,21.2406387829898,1.00614214549667,19.1777898417236,23.1436051564312
"Acanthurus pyroferus",14.4,21.2410514928361,1.00639225678162,19.1779075442987,23.1443372630495
"Acanthurus pyroferus",14.5,21.2414442857465,1.00663187571712,19.1780181498965,23.1451164259319
"Acanthurus pyroferus",14.6,21.241818142033,1.00686143881815,19.1781220865033,23.1464634956134
"Acanthurus pyroferus",14.7,21.2421739928069,1.00708136489442,19.1782197562905,23.1489519465031
"Acanthurus pyroferus",14.8,21.2425127224965,1.00729205572612,19.1783115371713,23.1496287080927
"Acanthurus pyroferus",14.9,21.2428351712334,1.00749389671751,19.1783977842647,23.1501316745302
"Acanthurus pyroferus",15,21.243142137114,1.0076872575289,19.1784788312708,23.1512396492843
"Acanthurus pyroferus",15.1,21.2434343783441,1.00787249268727,19.1785549917628,23.1516489007475
"Acanthurus pyroferus",15.2,21.2437126152711,1.00804994217619,19.1786265604012,23.1520107715397
"Acanthurus pyroferus",15.3,21.2439775323116,1.00821993200517,19.1786938140752,23.1523503473391
"Acanthurus pyroferus",15.4,21.2442297797781,1.00838277475927,19.1787570129744,23.152760367166
"Acanthurus pyroferus",15.5,21.2444699756115,1.00853877012921,19.1788164015962,23.1534699223665
"Acanthurus pyroferus",15.6,21.2446987070235,1.00868820542256,19.1788722096927,23.1544837248222
"Acanthurus pyroferus",15.7,21.244916532055,1.00883135605648,19.1789246531601,23.1548263088001
"Acanthurus pyroferus",15.8,21.2451239810526,1.00896848603262,19.1789739348741,23.1560287336014
"Acanthurus pyroferus",15.9,21.2453215580698,1.00909984839447,19.1790202454762,23.1572080061425
"Acanthurus pyroferus",16,21.2455097421958,1.00922568566788,19.1790637641106,23.1583158638536
"Acanthurus pyroferus",16.1,21.245688988816,1.00934623028515,19.1791046591186,23.1592670406003
"Acanthurus pyroferus",16.2,21.2458597308069,1.00946170499322,19.1791430886897,23.1594905066351
"Acanthurus pyroferus",16.3,21.2460223796707,1.00957232324636,19.179179201474,23.1597028353489
"Acanthurus pyroferus",16.4,21.2461773266105,1.00967828958404,19.1792131371577,23.1599008519348
"Acanthurus pyroferus",16.5,21.2463249435517,1.00977979999426,19.1792450270036,23.160723539134
"Acanthurus pyroferus",16.6,21.2464655841092,1.00987704226295,19.1792749943594,23.1617692967693
"Acanthurus pyroferus",16.7,21.2465995845072,1.00997019630983,19.1793031551348,23.1627742896432
"Acanthurus pyroferus",16.8,21.2467272644503,1.01005943451124,19.17932961825,23.1634429021713
"Acanthurus pyroferus",16.9,21.2468489279509,1.01014492201032,19.1793544860577,23.1637284729936
"Acanthurus pyroferus",17,21.2469648641144,1.01022681701507,19.1793778547388,23.1639949680659
"Acanthurus pyroferus",17.1,21.2470753478838,1.01030527108461,19.1793998146748,23.1642369358004
"Acanthurus pyroferus",17.2,21.2471806407471,1.01038042940418,19.1794204507975,23.1644675437927
"Acanthurus pyroferus",17.3,21.2472809914083,1.01045243104911,19.1794398429174,23.1646873253799
"Acanthurus pyroferus",17.4,21.2473766364243,1.01052140923835,19.1794580660331,23.1648967888574
"Acanthurus pyroferus",17.5,21.2474678008095,1.01058749157785,19.1794751906209,23.1650964186554
"Acanthurus pyroferus",17.6,21.2475546986101,1.01065080029412,19.179491282908,23.1662301625347
"Acanthurus pyroferus",17.7,21.2476375334483,1.01071145245839,19.1795064051282,23.1663694965012
"Acanthurus pyroferus",17.8,21.2477164990405,1.01076956020174,19.1795206157634,23.1667628145154
"Acanthurus pyroferus",17.9,21.2477917796876,1.01082523092149,19.1795339697692,23.1673359557087
"Acanthurus pyroferus",18,21.2478635507421,1.01087856747923,19.179546518788,23.1677560185076
"Acanthurus pyroferus",18.1,21.2479319790501,1.01092966839071,19.1795583113483,23.1677957548243
"Acanthurus pyroferus",18.2,21.2479972233727,1.01097862800808,19.1795693930531,23.1678281645632
"Acanthurus pyroferus",18.3,21.2480594347842,1.01102553669453,19.1795798067557,23.1678587865198
"Acanthurus pyroferus",18.4,21.2481187570526,1.01107048099194,19.1795895927261,23.1678877196031
"Acanthurus pyroferus",18.5,21.2481753269984,1.01111354378142,19.1795987888061,23.1679150572359
"Acanthurus pyroferus",18.6,21.2482292748378,1.01115480443745,19.1796074305562,23.16794088766
"Acanthurus pyroferus",18.7,21.2482807245069,1.01119433897548,19.179615551393,23.1681877665798
"Acanthurus pyroferus",18.8,21.2483297939706,1.01123222019354,19.1796231827185,23.1685098756163
"Acanthurus pyroferus",18.9,21.2483765955157,1.01126851780787,19.1796303540415,23.1688188521137
"Acanthurus pyroferus",19,21.2484212360295,1.01130329858307,19.1796370930919,23.1691152315916
